28.033886,1.659626,0.0020332952,0.0025550243,0.0084706809,0.2033295209,0.2555024273,0.8470680938
42.506285,1.521801,0.0045113737,0.0130306238,0.0164160483,0.4511373745,1.3030623791,1.6416048329
-11.202692,17.873887,0.0060363452,0.0140891338,0.011195745,0.6036345152,1.4089133847,1.119574496
17.060816,-61.796428,0.0070529928,0.0070810673,0.0063694268,0.7052992756,0.708106727,0.6369426752
-38.416097,-63.616672,0.0144872284,0.0137971311,0.0121807079,1.4487228364,1.3797131073,1.218070786
40.069099,45.038189,0.0040030499,0.0033580319,0.0035130343,0.4003049943,0.3358031901,0.3513034342
-25.274398,133.775136,0.0130257974,0.0103295981,0.0102107821,1.3025797433,1.0329598131,1.0210782061
47.516231,14.550072,0.0156944974,0.0103295981,0.0105719351,1.5694497395,1.0329598131,1.0571935124
40.143105,47.576927,0.007624857,0.0058400555,0.0051218071,0.7624857034,0.5840055481,0.5121807079
25.03428,-77.39628,0.0124539332,0.0065335621,0.0054829601,1.2453933155,0.6533562069,0.5482960142
23.684994,90.356331,0.0057821833,0.0067890645,0.006467923,0.5782183251,0.6789064496,0.6467923042
13.193887,-59.543198,0.0116914475,0.007154068,0.0070917329,1.1691447452,0.7154067964,0.7091732878
50.503887,4.469936,0.0100393951,0.0141986349,0.0127716856,1.0039395095,1.4198634887,1.27716856
27.514162,90.433601,0.0012708095,0.0050735482,0.0022654147,0.1270809506,0.5073548199,0.2265414669
-22.328474,24.684866,0.0054009404,0.0028835274,0.0025937356,0.5400940399,0.2883527394,0.2593735636
-14.235004,-51.92528,0.0042572118,0.0035040333,0.0031518813,0.4257211844,0.3504033288,0.3151881279
42.733883,25.48583,0.0068623713,0.0075920721,0.0080766958,0.6862371331,0.7592072125,0.8076695778
12.238333,-1.561593,,0.0055845531,0.0051546392,0,0.5584553053,0.5154639175
16.5388,-23.0418,0.0070529928,0.0066065628,0.0068290761,0.7052992756,0.6606562762,0.6829076105
12.565679,104.990963,0.0036853476,0.0069350659,0.0060739379,0.3685347566,0.6935065883,0.6073937882
7.369722,12.354722,0.0035582666,0.0050735482,0.0088974982,0.3558266616,0.5073548199,0.8897498194
56.130366,-106.346771,0.0134705808,0.0090885863,0.0091929871,1.347058076,0.9088586342,0.9192987064
6.611111,20.939444,0.0022239166,0.0035040333,0.0041040121,0.2223916635,0.3504033288,0.4104012082
15.454166,18.732207,0.0015249714,0.001898018,0.0048919824,0.1524971407,0.1898018031,0.4891982402
-35.675147,-71.542969,0.0045749142,0.0050735482,0.0054172959,0.457491422,0.5073548199,0.5417295949
4.570868,-74.297333,0.0062269666,0.0050370479,0.0044651651,0.6226966578,0.5037047852,0.4465165145
9.748917,-83.753428,0.0100393951,0.0140891338,0.0126731893,1.0039395095,1.4089133847,1.267318931
45.1,15.2000001,0.0045749142,0.0085775815,0.007814039,0.457491422,0.8577581487,0.7814039005
21.521757,-77.781167,0.0144872284,0.0157681498,0.0160548953,1.4487228364,1.5768149797,1.6054895266
35.126413,33.429859,0.0034311857,0.0045625433,0.0035130343,0.3431185665,0.4562543344,0.3513034342
49.817492,15.472962,0.0088321261,0.0076650728,0.0062052663,0.8832126064,0.7665072818,0.6205266268
7.539989,-5.54708,0.005083238,0.0032485309,0.0034145381,0.5083238023,0.3248530861,0.3414538052
56.26392,9.501785,0.0209683568,0.0138701318,0.0128373498,2.0968356843,1.3870131766,1.2837349793
15.414999,-61.370976,0.0059728047,0.0045625433,0.0041040121,0.5972804677,0.4562543344,0.4104012082
18.735693,-70.162651,0.0063540475,0.0069715662,0.0062709305,0.6354047528,0.697156623,0.6270930462
-1.831239,-78.183406,0.0023509976,0.011789612,0.0127060214,0.2350997585,1.1789612001,1.2706021407
13.794185,-88.89653,0.0098487737,0.0069350659,0.0086020093,0.9848773669,0.6935065883,0.8602009324
1.650801,10.267895,0.0055915618,0.0036500347,0.003381706,0.5591561825,0.3650034675,0.3381705956
15.179384,39.782334,0.0133434998,0.0080300763,0.0072230613,1.3343499809,0.8030076286,0.7223061265
58.595272,25.0136071,0.0069259118,0.0083220791,0.0068290761,0.6925911806,0.832207906,0.6829076105
61.92411,25.7481511,0.0212860592,0.0146001387,0.0139536411,2.128605922,1.4600138701,1.395364108
46.227638,2.213749,0.0057186428,0.0073000694,0.0082408563,0.5718642775,0.7300069351,0.8240856261
-0.803689,11.609444,0.0060998856,0.0058765558,0.0054829601,0.6099885627,0.5876555827,0.5482960142
13.443182,-15.310139,0.0012708095,0.002737526,0.0024624072,0.1270809506,0.2737526006,0.2462407249
32.1656221,-82.9000751,0.0043842928,0.0023725225,0.0039398516,0.4384292795,0.2372522539,0.3939851599
51.165691,10.451526,0.0162028212,0.0115706099,0.0116882264,1.6202821197,1.1570609921,1.168822641
7.946527,-1.023194,0.0057186428,0.0030295288,0.0035786985,0.5718642775,0.3029528781,0.3578698536
39.074208,21.824312,0.0040030499,0.00631456,0.0068947403,0.4003049943,0.6314559988,0.6894740298
15.783471,-90.230759,0.0079425594,0.0043800416,0.0043666689,0.794255941,0.438004161,0.4366668855
11.803749,-15.180413,0.0063540475,0.0036500347,0.0045964935,0.6354047528,0.3650034675,0.4596493532
47.162494,19.5033041,0.0072436142,0.0033215316,0.0028892245,0.7243614182,0.3321531555,0.2889224506
64.963051,-19.020835,0.0161392807,0.0156586488,0.0130343424,1.6139280722,1.5658648757,1.3034342373
20.593684,78.96288,0.0046384547,0.0039055371,0.0035786985,0.4638454696,0.3905537103,0.3578698536
-0.789275,113.921327,0.0072436142,0.0065700624,0.00610677,0.7243614182,0.6570062416,0.6106769978
32.427908,53.688046,0.0031134833,0.0010220097,0.001017795,0.3113483289,0.1022009709,0.1017794996
33.223191,43.679291,0.0040665904,0.0091980874,0.0082736884,0.4066590418,0.9198087382,0.8273688358
53.1423672,-7.6920536,0.0087050451,0.0058765558,0.0065335872,0.8705045114,0.5876555827,0.6533587235
31.046051,34.851612,0.0047655356,0.0070080666,0.0073872217,0.4765535646,0.7008066577,0.7387221748
41.87194,12.56738,0.0063540475,0.0074095704,0.0100466216,0.6354047528,0.7409570391,1.0046621577
18.109581,-77.297508,0.0078154785,0.0049640472,0.005088975,0.781547846,0.4964047158,0.5088974982
36.204824,138.252924,0.0048926166,0.0049640472,0.0035458664,0.4892616597,0.4964047158,0.3545866439
30.585164,36.238414,0.0010801881,0.0044530423,0.0039726837,0.108018808,0.4453042304,0.3972683696
48.019573,66.923684,0.0072436142,0.0049640472,0.0059754416,0.7243614182,0.4964047158,0.5975441592
-0.023559,37.906193,0.0019062143,0.003577034,0.0065335872,0.1906214258,0.3577033982,0.6533587235
-3.370417,-168.734039,6.35404752827551E-05,0.0015695149,0.0028563924,0.0063540475,0.156951491,0.2856392409
40.339852,127.510093,0.0127716355,0.0056940541,0.0051218071,1.2771635532,0.5694054094,0.5121807079
35.907757,127.766922,0.0019062143,0.005365551,0.0051546392,0.1906214258,0.5365550973,0.5154639175
29.31166,47.481766,6.35404752827551E-05,0.0028105267,0.00203559,0.0063540475,0.28105267,0.2035589993
41.20438,74.766098,0.0030499428,0.0085045808,0.0076498785,0.3049942814,0.8504580794,0.7649878521
56.879635,24.603189,0.0057186428,0.0073000694,0.0075513822,0.5718642775,0.7300069351,0.7551382231
33.854721,35.862285,0.0014614309,0.0011315107,0.001017795,0.1461430932,0.1131510749,0.1017794996
47.166,9.555373,0.002541619,0.0087600832,0.0065664193,0.2541619011,0.8760083221,0.6566419332
55.169438,23.881275,0.0111195832,0.0069715662,0.0079125353,1.1119583174,0.697156623,0.7912535295
49.815273,6.129583,0.0127080951,0.0073000694,0.0092914834,1.2708095057,0.7300069351,0.9291483354
-18.766947,46.869107,0.0023509976,0.004416542,0.0051874713,0.2350997585,0.4416541957,0.5187471272
-13.254308,34.301525,0.0036218071,0.0075920721,0.0073215576,0.3621807091,0.7592072125,0.7321557555
4.210484,101.975766,0.006544669,0.0051100485,0.0045636614,0.6544668954,0.5110048545,0.4563661435
3.202778,73.22068,0.0040030499,0.0023725225,0.0021340863,0.4003049943,0.2372522539,0.2134086283
17.570692,-3.996166,0.007751938,0.0037230354,0.0033488739,0.7751937984,0.3723035369,0.3348873859
35.937496,14.375416,0.0036853476,0.0031755302,0.0046949898,0.3685347566,0.3175530168,0.4694989822
21.00789,-10.940835,0.0004447833,0.0070080666,0.0063037626,0.0444783327,0.7008066577,0.6303762558
-20.348404,57.552152,0.0048290761,0.0068620652,0.0061724342,0.4829076121,0.686206519,0.6172434172
23.634501,-102.552784,0.0088321261,0.009052086,0.0118195548,0.8832126064,0.9052085995,1.1819554797
7.425554,150.550812,6.35404752827551E-05,3.65003467532942E-05,3.28320966576926E-05,0.0063540475,0.0036500347,0.0032832097
47.411631,28.369885,0.0030499428,0.0068620652,0.0065007551,0.3049942814,0.686206519,0.6500755138
43.7384176,7.4246158,0.0035582666,0.0095265905,0.0068290761,0.3558266616,0.9526590503,0.6829076105
46.862496,103.846656,0.0050196975,0.0014235135,0.0048919824,0.5019697547,0.1423513523,0.4891982402
31.791702,-7.09262,0.0004447833,0.0024455232,0.0036115306,0.0444783327,0.2445523232,0.3611530632
-18.665695,35.529562,0.0160121998,0.0143081359,0.0128701819,1.6012199771,1.4308135927,1.287018189
-22.95764,18.49041,0.0109925022,0.0091250867,0.0082080242,1.0992502224,0.9125086688,0.8208024164
28.394857,84.124008,0.0028593214,0.0121181151,0.0109002561,0.2859321388,1.2118115122,1.090025609
52.132633,5.291266,0.018045495,0.0141256342,0.0124105325,1.804549498,1.4125634194,1.2410532537
-40.900557,174.885971,0.0185538188,0.0122641165,0.0105719351,1.8553818783,1.2264116509,1.0571935124
12.865416,-85.207229,0.0068623713,0.0075555718,0.0131985029,0.6862371331,0.7555571778,1.3198502856
17.607789,8.081666,0.0007624857,0,0.0043666689,0.0762485703,0,0.4366668855
60.472024,8.468946,0.023128733,0.0144541373,0.0130015103,2.3128733003,1.4454137314,1.3001510276
30.375321,69.345116,0.0016520524,0.0076650728,0.006467923,0.1652052357,0.7665072818,0.6467923042
7.51498,134.58252,0.0020968357,0.0025185239,0.003381706,0.2096835684,0.2518523926,0.3381705956
8.537981,-80.782127,0.0061634261,0.0031025295,0.0027907282,0.6163426102,0.3102529474,0.2790728216
-6.314993,143.95555,0.0011437286,0.0003285031,0.0008864666,0.1143728555,0.0328503121,0.088646661
-23.442503,-58.443832,0.0035582666,0.0049640472,0.0060411058,0.3558266616,0.4964047158,0.6041105785
-9.189967,-75.015152,0.0068623713,0.0100375954,0.0070589008,0.6862371331,1.0037595357,0.7058900781
12.879721,121.774017,0.0073706951,0.0078475746,0.0089303303,0.7370695133,0.7847574552,0.8930330291
51.919438,19.145136,0.0080696404,0.0065335621,0.0071573971,0.8069640361,0.6533562069,0.7157397071
39.399872,-8.224454,0.0082602618,0.010001095,0.0102764463,0.8260261787,1.000109501,1.0276446254
45.943161,24.96676,0.0035582666,0.003577034,0.0038085232,0.3558266616,0.3577033982,0.3808523212
61.52401,105.318756,0.0047655356,0.0041975399,0.0039726837,0.4765535646,0.4197539877,0.3972683696
-1.940278,29.873888,0.0108654213,0.0185786765,0.0188784556,1.0865421273,1.8578676497,1.8878455578
17.357822,-62.782998,0.0084508832,0.0024455232,0.0021997505,0.8450883213,0.2445523232,0.2199750476
13.909444,-60.978893,0.009086288,0.0075555718,0.0056471206,0.9086287965,0.7555571778,0.5647120625
12.984305,-61.287228,0.0060363452,0.0052195496,0.0042681726,0.6036345152,0.5219549586,0.4268172566
-13.759029,-172.104629,0.0026051595,0.0029930284,0.001346116,0.2605159487,0.2993028434,0.1346115963
43.94236,12.457777,0.0074342356,0.0060955579,0.0060082737,0.7434235608,0.6095557908,0.6008273688
14.497401,-14.452362,0.0074342356,0.0108041026,0.0140193053,0.7434235608,1.0804102639,1.4019305273
1.352083,103.819836,0.0030499428,0.0085410811,0.0079453674,0.3049942814,0.854108114,0.7945367391
48.669026,19.699024,0.0093404499,0.0055845531,0.0061396021,0.9340449867,0.5584553053,0.6139602075
46.151241,14.995463,0.0049561571,0.0039420374,0.0080766958,0.4956157072,0.3942037449,0.8076695778
-30.559482,22.937506,0.0150590926,0.0155856481,0.0134939917,1.5059092642,1.5585648064,1.3493991726
40.463667,-3.74922,0.0126445546,0.0124466182,0.011556898,1.2644554581,1.2446618243,1.1556898024
7.873054,80.771797,0.0033676452,0.0019345184,0.0019042616,0.336764519,0.1934518378,0.1904261606
12.862807,30.217636,0.0033676452,0.0088330839,0.0079125353,0.336764519,0.8833083914,0.7912535295
3.919305,-56.027783,0.0099758546,0.003577034,0.0038741874,0.9975854619,0.3577033982,0.3874187406
-26.522503,31.465866,0.0054009404,0.0079935759,0.0048263182,0.5400940399,0.7993575939,0.4826318209
60.128161,18.643501,0.025670352,0.016425156,0.0147744435,2.5670352014,1.6425156039,1.4774443496
46.818188,8.227512,0.0128987165,0.0100740957,0.0094884759,1.2898716482,1.0074095704,0.9488475934
34.802075,38.996815,0.0060998856,0.004526043,0.0039398516,0.6099885627,0.4526042997,0.3939851599
38.861034,71.276093,0.0017791333,0.0063875607,0.0057456169,0.1779133308,0.6387560682,0.5745616915
15.870032,100.992541,0.0041936714,0.0051100485,0.0051546392,0.4193671369,0.5110048545,0.5154639175
41.608635,21.745275,0.0020968357,0.0118626127,0.011195745,0.2096835684,1.1862612695,1.119574496
8.619543,0.824782,0.0007624857,0.0040515385,0.0050561429,0.0762485703,0.405153849,0.5056142885
-21.178986,-175.198242,6.35404752827551E-05,3.65003467532942E-05,0.0011819555,0.0063540475,0.0036500347,0.118195548
10.691803,-61.222503,0.0123268522,0.010001095,0.0085363451,1.2326852205,1.000109501,0.8536345131
33.886917,9.537499,0.0042572118,0.0085045808,0.0087661698,0.4257211844,0.8504580794,0.8766169808
38.963745,35.243322,0.0015249714,0.0033215316,0.0047278219,0.1524971407,0.3321531555,0.4727821919
38.969719,59.556278,0.0114372856,0.0061320583,0.0055157922,1.1437285551,0.6132058255,0.5515792238
-7.109535,177.64933,0.0052738594,3.65003467532942E-05,0.0021997505,0.5273859448,0.0036500347,0.2199750476
1.373333,32.290275,0.011500826,0.0114246085,0.0114912338,1.1500826026,1.1424608534,1.149123383
48.379433,31.1655799,0.0024145381,0.0029200277,0.0030862171,0.2414538061,0.292002774,0.3086217086
23.424076,53.847818,6.35404752827551E-05,0.008212578,0.0057456169,0.0063540475,0.8212578019,0.5745616915
55.378051,-3.435973,0.0073706951,0.0076650728,0.0074200538,0.7370695133,0.7665072818,0.7420053845
37.09024,-95.712891,0.0071165332,0.0061320583,0.0059754416,0.7116533232,0.6132058255,0.5975441592
-32.522779,-55.765835,0.0043842928,0.0053290506,0.0040383479,0.4384292795,0.5329050626,0.4038347889
41.377491,64.585262,0.0038124285,0.0070080666,0.0063037626,0.3812428517,0.7008066577,0.6303762558
6.42375,-66.58973,0.0040030499,0.0062050589,0.0055814564,0.4003049943,0.6205058948,0.5581456432
14.058324,108.277199,0.0166476045,0.0094170895,0.0080110316,1.6647604524,0.9417089462,0.8011031584
-13.133897,27.849332,0.0061634261,0.0051100485,0.0037756911,0.6163426102,0.5110048545,0.3775691116
-19.015438,29.154857,0.0093404499,0.0065335621,0.0115240659,0.9340449867,0.6533562069,1.1524065927
